route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
16,5-1-127,1582632170,CASTELNAU LE LEZ - Charles de Gaulle,1,,,
16,5-1-127,1582632171,CASTELNAU LE LEZ - Charles de Gaulle,1,,,
16,5-1-127,1582632172,CASTELNAU LE LEZ - Charles de Gaulle,1,,,
16,5-1-127,1582632173,CASTELNAU LE LEZ - Charles de Gaulle,1,,,
16,5-1-127,1582632174,CASTELNAU LE LEZ - Charles de Gaulle,1,,,
16,5-1-127,1582632175,CASTELNAU LE LEZ - Charles de Gaulle,1,,,
16,5-1-127,1582632176,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632177,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632178,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632179,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632180,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632181,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632182,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632183,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632184,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632185,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632186,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632187,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632188,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632189,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632190,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632191,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632192,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632193,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632194,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632195,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632196,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632197,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632198,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632199,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632200,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632201,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632202,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632203,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632204,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632205,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632206,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632207,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632208,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632209,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632210,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632211,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632212,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632213,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632214,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632215,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632216,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632217,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632218,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632219,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632220,MONTPELLIER - Port Marianne,0,,,
16,5-1-127,1582632221,MONTPELLIER - Port Marianne,0,,,
21,5-1-127,1582632268,ST BRES - Versant,0,,,
21,5-1-127,1582632269,ST BRES - Versant,0,,,
21,5-1-127,1582632270,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632271,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632272,ST BRES - Versant,0,,,
21,5-1-127,1582632274,ST BRES - Versant,0,,,
21,5-1-127,1582632275,ST BRES - Versant,0,,,
21,5-1-127,1582632276,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632277,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632278,ST BRES - Versant,0,,,
21,5-1-127,1582632279,ST BRES - Versant,0,,,
21,5-1-127,1582632280,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632281,ST BRES - Versant,0,,,
21,5-1-127,1582632282,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632283,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632284,ST BRES - Versant,0,,,
21,5-1-127,1582632285,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632286,ST BRES - Versant,0,,,
21,5-1-127,1582632287,ST BRES - Versant,0,,,
21,5-1-127,1582632288,ST BRES - Versant,0,,,
21,5-1-127,1582632289,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632290,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632291,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632292,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632293,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632294,ST BRES - Versant,0,,,
21,5-1-127,1582632295,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632296,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632297,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632298,ST BRES - Versant,0,,,
21,5-1-127,1582632299,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632300,ST BRES - Versant,0,,,
21,5-1-127,1582632301,ST BRES - Versant,0,,,
21,5-1-127,1582632302,ST BRES - Versant,0,,,
21,5-1-127,1582632303,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632304,ST BRES - Versant,0,,,
21,5-1-127,1582632305,ST BRES - Versant,0,,,
21,5-1-127,1582632306,ST BRES - Versant,0,,,
21,5-1-127,1582632307,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
21,5-1-127,1582632308,CASTELNAU LE LEZ - Notre-Dame de Sablassou,1,,,
34,5-1-127,1582632340,MONTPELLIER - Mosson,1,,,
34,5-1-127,1582632341,COURNONSEC - Les Clavoux,0,,,
34,5-1-127,1582632342,MONTPELLIER - Mosson,1,,,
34,5-1-127,1582632343,COURNONSEC - Les Clavoux,0,,,
34,5-1-127,1582632344,MONTPELLIER - Mosson,1,,,
34,5-1-127,1582632345,COURNONSEC - Les Clavoux,0,,,
34,5-1-127,1582632346,MONTPELLIER - Mosson,1,,,
34,5-1-127,1582632347,COURNONSEC - Les Clavoux,0,,,
34,5-1-127,1582632348,MONTPELLIER - Mosson,1,,,
34,5-1-127,1582632349,COURNONSEC - Les Clavoux,0,,,
34,5-1-127,1582632350,MONTPELLIER - Mosson,1,,,
34,5-1-127,1582632351,COURNONSEC - Les Clavoux,0,,,
34,5-1-127,1582632352,MONTPELLIER - Mosson,1,,,
34,5-1-127,1582632353,COURNONSEC - Les Clavoux,0,,,
34,5-1-127,1582632354,MONTPELLIER - Mosson,1,,,
34,5-1-127,1582632355,COURNONSEC - Les Clavoux,0,,,
22,5-1-127,1582632363,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632364,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632365,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632366,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632367,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632368,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632369,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632370,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632371,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632372,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632373,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632374,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632375,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632376,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632377,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632378,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632379,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632380,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632381,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632382,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632383,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632384,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632385,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632386,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632387,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632388,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632389,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632390,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632391,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632392,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632393,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632394,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632395,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632396,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632397,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632398,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632399,MONTPELLIER - Universités Sciences et Lettres,1,,,
22,5-1-127,1582632400,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632401,JACOU - Collège Pierre Mendès France,0,,,
22,5-1-127,1582632402,MONTPELLIER - Universités Sciences et Lettres,1,,,
36,5-1-127,1582632550,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632551,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632552,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632553,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632554,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632555,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632556,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632557,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632558,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632559,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632560,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632561,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632562,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632563,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632564,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632565,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632566,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632567,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632568,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632569,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632570,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632571,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632572,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632573,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632574,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632575,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632576,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632577,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632578,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632579,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632580,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632581,JACOU - Collège Pierre Mendès France,1,,,
36,5-1-127,1582632582,CASTELNAU LE LEZ - Charles de Gaulle,0,,,
36,5-1-127,1582632583,JACOU - Collège Pierre Mendès France,1,,,
18,5-1-127,1582632584,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632585,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632586,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632587,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632588,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632589,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632590,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632591,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632592,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632593,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632594,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632595,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632596,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632597,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632598,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632599,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632600,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632601,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632602,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632603,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632604,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632605,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632606,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632607,MONTPELLIER - Sabines,0,,,
18,5-1-127,1582632608,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632609,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632610,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632611,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632612,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632613,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632614,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632615,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632616,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632617,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632618,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632619,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632620,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632621,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632622,LATTES - Lattes Centre,1,,,
18,5-1-127,1582632623,LATTES - Lattes Centre,1,,,
38,5-1-127,1582632681,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632682,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632683,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632684,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632685,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632686,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632687,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632688,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632689,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632690,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632691,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632692,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632693,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632694,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632695,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632696,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632697,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632698,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632699,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632700,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632701,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632702,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632703,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632704,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632705,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632706,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632707,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632708,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632709,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632710,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632711,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632712,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632713,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632714,COURNONSEC - Les Clavoux,0,,,
38,5-1-127,1582632715,MONTPELLIER - Rondelet,1,,,
38,5-1-127,1582632716,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632729,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632730,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632731,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632732,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632733,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632734,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632735,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632736,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632737,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632738,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632739,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632740,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632741,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632742,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632743,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632744,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632745,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632746,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632747,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632748,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632749,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632750,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632751,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632752,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632753,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632754,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632755,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632756,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632757,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632758,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632759,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632760,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632761,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632762,COURNONSEC - Les Clavoux,0,,,
38,7-1-127,1582632763,MONTPELLIER - Rondelet,1,,,
38,7-1-127,1582632764,MONTPELLIER - Rondelet,1,,,
40,5-1-127,1582633008,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633009,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633010,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633011,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633012,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633013,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633014,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633015,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633016,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633017,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633018,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633019,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633020,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633021,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633022,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633023,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633024,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633025,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633026,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633027,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633028,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633029,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633030,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633031,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633032,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633033,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633034,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633035,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633036,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633037,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633038,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633039,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633040,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633041,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633042,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633043,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633044,MONTPELLIER - Mosson,1,,,
40,5-1-127,1582633045,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633046,ST GEORGES D ORQUES - Zone Artisanale,0,,,
40,5-1-127,1582633047,MONTPELLIER - Mosson,1,,,
27,5-1-127,1582633066,JACOU - Jacou,1,,,
27,5-1-127,1582633067,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633068,JACOU - Jacou,1,,,
27,5-1-127,1582633069,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633070,JACOU - Jacou,1,,,
27,5-1-127,1582633071,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633072,JACOU - Jacou,1,,,
27,5-1-127,1582633073,JACOU - Jacou,1,,,
27,5-1-127,1582633074,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633075,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633076,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633077,JACOU - Jacou,1,,,
27,5-1-127,1582633078,JACOU - Jacou,1,,,
27,5-1-127,1582633079,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633080,JACOU - Jacou,1,,,
27,5-1-127,1582633081,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633082,JACOU - Jacou,1,,,
27,5-1-127,1582633083,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633084,JACOU - Jacou,1,,,
27,5-1-127,1582633085,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633086,JACOU - Jacou,1,,,
27,5-1-127,1582633087,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633088,JACOU - Jacou,1,,,
27,5-1-127,1582633089,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633090,JACOU - Jacou,1,,,
27,5-1-127,1582633091,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633092,JACOU - Jacou,1,,,
27,5-1-127,1582633093,BAILLARGUES - Gare de Baillargues,0,,,
27,5-1-127,1582633094,JACOU - Jacou,1,,,
24,5-1-127,1582633095,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633096,GRABELS - La Valsière,1,,,
24,5-1-127,1582633097,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633098,GRABELS - La Valsière,1,,,
24,5-1-127,1582633099,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633100,GRABELS - La Valsière,1,,,
24,5-1-127,1582633101,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633102,GRABELS - La Valsière,1,,,
24,5-1-127,1582633103,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633104,GRABELS - La Valsière,1,,,
24,5-1-127,1582633105,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633106,GRABELS - La Valsière,1,,,
24,5-1-127,1582633107,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633108,GRABELS - La Valsière,1,,,
24,5-1-127,1582633109,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633110,GRABELS - La Valsière,1,,,
24,5-1-127,1582633111,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633112,GRABELS - La Valsière,1,,,
24,5-1-127,1582633113,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633114,GRABELS - La Valsière,1,,,
24,5-1-127,1582633115,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633116,GRABELS - La Valsière,1,,,
24,5-1-127,1582633117,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633118,GRABELS - La Valsière,1,,,
24,5-1-127,1582633119,GRABELS - La Valsière,1,,,
24,5-1-127,1582633120,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633121,GRABELS - La Valsière,1,,,
24,5-1-127,1582633122,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633123,GRABELS - La Valsière,1,,,
24,5-1-127,1582633124,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633125,GRABELS - La Valsière,1,,,
24,5-1-127,1582633126,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633127,GRABELS - La Valsière,1,,,
24,5-1-127,1582633128,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633129,GRABELS - La Valsière,1,,,
24,5-1-127,1582633130,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633131,GRABELS - La Valsière,1,,,
24,5-1-127,1582633132,GRABELS - Le Pradas,0,,,
24,5-1-127,1582633133,GRABELS - La Valsière,1,,,
